VOUCHER_DATE,VOUCHER_NO,VOUCHER_CODE,AC_CODE,SUB_CODE,PARTICULARS,CURRENCY_CODE,AMOUNT,CONVERSION_RATE,NRS_AMOUNT,TRANSACTION_TYPE,COST_REVENUE_CODE,INVOICE_NO,VOU_PERIOD,AGAINST_AC_CODE,AGAINST_SUB_CODE,CHEQUE_NO,SERIAL_NO,FISCAL_YEAR,AC_NAME,NEPSE_CUSTOMER_CODE
25-JUL-16,7374-01277,JVR,204010000001,"",Being Cash paid to Nepse(201607183610569-201607183619508)SETTLEMENT ID 1211002016161,NRS,,,127314.9856,DR,"","","","","",2016161,"",2073/2074,NEPSE PURCHASE,""
25-JUL-16,7374-01277,JVR,1030201000011,"",Being Cash paid to Nepse(201607183610569-201607183619508)SETTLEMENT ID 1211002016161,NRS,,,127314.9856,CR,"","","","","",2016161,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
25-JUL-16,7374-01278,JVR,204010000001,"",Being Cash paid to Nepse(201607193619585-201607193629287)SETTLEMENT ID 1211002016161,NRS,,,150274.59,DR,"","","","","",2016161,"",2073/2074,NEPSE PURCHASE,""
25-JUL-16,7374-01278,JVR,1030201000011,"",Being Cash paid to Nepse(201607193619585-201607193629287)SETTLEMENT ID 1211002016161,NRS,,,150274.59,CR,"","","","","",2016161,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
26-JUL-16,7374-01280,JVR,204010000001,"",Being Cash paid to Nepse(201607183610569-201607183619508)SETTLEMENT ID : 1211002016162,NRS,,,34780.8038,DR,"","","","","",2016162,"",2073/2074,NEPSE PURCHASE,""
26-JUL-16,7374-01280,JVR,1030201000011,"",Being Cash paid to Nepse(201607183610569-201607183619508)SETTLEMENT ID : 1211002016162,NRS,,,34780.8038,CR,"","","","","",2016162,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
26-JUL-16,7374-01281,JVR,204010000001,"",Being Cash paid to Nepse(201607203629393-201607203638601)SETTLEMENT ID : 1211002016162,NRS,,,201886.5108,DR,"","","","","",2016162,"",2073/2074,NEPSE PURCHASE,""
26-JUL-16,7374-01281,JVR,1030201000011,"",Being Cash paid to Nepse(201607203629393-201607203638601)SETTLEMENT ID : 1211002016162,NRS,,,201886.5108,CR,"","","","","",2016162,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
26-JUL-16,7374-01282,JVR,204010000001,"",Being Cash paid to Nepse(201607213638705-201607213646119)SETTLEMENT ID : 1211002016162,NRS,,,395623.4,DR,"","","","","",2016162,"",2073/2074,NEPSE PURCHASE,""
26-JUL-16,7374-01282,JVR,1030201000011,"",Being Cash paid to Nepse(201607213638705-201607213646119)SETTLEMENT ID : 1211002016162,NRS,,,395623.4,CR,"","","","","",2016162,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
26-JUL-16,7374-01283,JVR,204010000001,"",Being Cash paid to Nepse(201607223646155-201607223646184)SETTLEMENT ID : 1211002016162,NRS,,,22211.8242,DR,"","","","","",2016162,"",2073/2074,NEPSE PURCHASE,""
26-JUL-16,7374-01283,JVR,1030201000011,"",Being Cash paid to Nepse(201607223646155-201607223646184)SETTLEMENT ID : 1211002016162,NRS,,,22211.8242,CR,"","","","","",2016162,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
26-JUL-16,7374-01285,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 26-07-2016,NRS,,,2400,DR,"","","","","",2016162,"",2073/2074,BANK CHARGE,""
26-JUL-16,7374-01285,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 26-07-2016,NRS,,,2400,CR,"","","","","",2016162,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
02-AUG-16,7374-02223,JVR,103020100001,"",paid for staff lunch,NRS,,,4942,CR,"","","","","",1643103,"",2073/2074,CIVIL BANK LTD -CURRENT,""
02-AUG-16,7374-02223,JVR,4010000000047,"",paid for staff lunch,NRS,,,4942,DR,"","","","","",1643103,"",2073/2074,PANTRY EXPENSES,""
*********
02-AUG-16,7374-02227,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 02-08-2016,NRS,,,2100,DR,"","","","","","","",2073/2074,BANK CHARGE,""
02-AUG-16,7374-02227,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 02-08-2016,NRS,,,2100,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
02-AUG-16,7374-02230,JVR,4010000000058,"",outward clearing charge on 02-08-2016,NRS,,,390,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
02-AUG-16,7374-02230,JVR,1030201000011,"",outward clearing charge on 02-08-2016,NRS,,,390,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
08-AUG-16,7374-02917,JVR,204010000001,"",Being Cash paid to Nepse(201608043718057-201608043725693)SETTLEMENT ID 1211002016172,NRS,,,30071744.97,DR,"","","","","",2016172,"",2073/2074,NEPSE PURCHASE,""
08-AUG-16,7374-02917,JVR,1030201000011,"",Being Cash paid to Nepse(201608043718057-201608043725693)SETTLEMENT ID 1211002016172,NRS,,,30071744.97,CR,"","","","","",2016172,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
09-AUG-16,7374-02923,JVR,10301-4402,"",Paid int to Riddhi Siddhi of 90 lakh @ 24% for 4 days deducting 15% TDS recieved on  2073.04.21,NRS,,,20120.55,CR,"","","","","",15144229,"",2073/2074,RIDDHI SIDDHI MULTI-PURPOSE CO-OPERATIVE LTD.,""
09-AUG-16,7374-02923,JVR,20406,"",TDS deducted for int paid to Riddhi Siddhi of 90 lakh @ 24% for 4 days recieved on  2073.04.21,NRS,,,3550.68,CR,"","","","","","","",2073/2074,T.D.S. PAYABLE,""
09-AUG-16,7374-02923,JVR,401000000016,"",Paid int to Riddhi Siddhi of 90 lakh @ 24% for 4 days recieved on  2073.04.21,NRS,,,23671.23,DR,"","","","","",15144229,"",2073/2074,INTEREST EXPENSES,""
*********
08-AUG-16,7374-02932,JVR,4010000000039,"",OD LOAN MANAGEMENT FEE RECOVERED,NRS,,,51250,DR,"","","","","","","",2073/2074,BANK CHARGE,""
08-AUG-16,7374-02932,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 08-08-2016,NRS,,,2500,DR,"","","","","","","",2073/2074,BANK CHARGE,""
08-AUG-16,7374-02932,JVR,1030201000011,"",OD LOAN MANAGEMENT FEE RECOVERED,NRS,,,51250,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
08-AUG-16,7374-02932,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 08-08-2016,NRS,,,2500,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
20-JUL-16,7374-00473,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT on 20-07-2016,NRS,,,1900,DR,"","","","","","","",2073/2074,BANK CHARGE,""
20-JUL-16,7374-00473,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT on 20-07-2016,NRS,,,1900,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
20-JUL-16,7374-00474,JVR,4010000000058,"",outward clearing charge of 20-07-2016,NRS,,,420,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
20-JUL-16,7374-00474,JVR,1030201000011,"",outward clearing charge of 20-07-2016,NRS,,,420,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
19-JUL-16,7374-00475,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 19-07-2016,NRS,,,1700,DR,"","","","","","","",2073/2074,BANK CHARGE,""
19-JUL-16,7374-00475,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 19-07-2016,NRS,,,1700,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
20-JUL-16,7374-00476,JVR,204010000001,"",Being Cash paid to Nepse(201607173603414-201607173610432)SETTLEMENT ID 1211002016157,NRS,,,44044919.8,DR,"","","","","",2016157,"",2073/2074,NEPSE PURCHASE,""
20-JUL-16,7374-00476,JVR,1030201000011,"",Being Cash paid to Nepse(201607173603414-201607173610432)SETTLEMENT ID 1211002016157,NRS,,,44044919.8,CR,"","","","","",2016157,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
20-JUL-16,7374-00477,JVR,204010000001,"",Being Cash paid to Nepse(201607173603414-201607173610432)SETTLEMENT ID 1211002016157,NRS,,,57284.07,DR,"","","","","",2016157,"",2073/2074,NEPSE PURCHASE,""
20-JUL-16,7374-00477,JVR,1030201000011,"",Being Cash paid to Nepse(201607173603414-201607173610432)SETTLEMENT ID 1211002016157,NRS,,,57284.07,CR,"","","","","",2016157,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
09-AUG-16,7374-03002,JVR,4010000000058,"",outward clearing charge of 09-08-2016,NRS,,,400,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
09-AUG-16,7374-03002,JVR,1030201000011,"",outward clearing charge of 09-08-2016,NRS,,,400,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
09-AUG-16,7374-03003,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT    FEE on 09-08-2016,NRS,,,2300,DR,"","","","","","","",2073/2074,BANK CHARGE,""
09-AUG-16,7374-03003,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT    FEE on 09-08-2016,NRS,,,2300,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
18-JUL-16,7374-01425,JVR,1030204,"",Cheque  deposited by Ramesh Rijal on 2073.03.31,NRS,,,100000,DR,"","","","","",VBBL 366839,"",2073/2074,LOAN CHEQUE CLEARING A/C,""
18-JUL-16,7374-01425,JVR,1030201000013,"",Cheque  deposited by Ramesh Rijal on 2073.03.31,NRS,,,100000,CR,"","","","","",VBBL 366839,"",2073/2074,VIBOR BIKASH BANK LTD.CURRENT,""
*********
19-JUL-16,7374-01426,JVR,1030204,"",Loan received of PIC for 2073-04-03/04,NRS,,,16597615.8,DR,"","","","","",VBBL 366840,"",2073/2074,LOAN CHEQUE CLEARING A/C,""
19-JUL-16,7374-01426,JVR,1030204,"",Loan received of PIC for 2073-04-03/04,NRS,,,2057415.6,DR,"","","","","",VBBL 366840,"",2073/2074,LOAN CHEQUE CLEARING A/C,""
19-JUL-16,7374-01426,JVR,1030201000013,"",Loan received of PIC for 2073-04-03/04,NRS,,,18655031.4,CR,"","","","","",VBBL 366840,"",2073/2074,VIBOR BIKASH BANK LTD.CURRENT,""
*********
27-JUL-16,7374-01428,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 27-07-2016,NRS,,,2200,DR,"","","","","","","",2073/2074,BANK CHARGE,""
27-JUL-16,7374-01428,JVR,4010000000058,"",outward clearing charge on 27-07-2016,NRS,,,390,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
27-JUL-16,7374-01428,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 27-07-2016,NRS,,,2200,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
27-JUL-16,7374-01428,JVR,1030201000011,"",outward clearing charge on 27-07-2016,NRS,,,390,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
28-JUL-16,7374-01429,JVR,103020200002,"",sundry exp.,NRS,,,9990,DR,"","","","","",1643099,"",2073/2074,PETTY CASH (USHA ),""
28-JUL-16,7374-01429,JVR,103020100001,"",sundry exp.,NRS,,,9990,CR,"","","","","",1643099,"",2073/2074,CIVIL BANK LTD -CURRENT,""
*********
21-JUL-16,7374-00620,JVR,204010000001,"",Being Cash paid to Nepse(201607183610569-201607183619508)SETTLEMENT ID : 1211002016158,NRS,,,29901747.01,DR,"","","","","",2016158,"",2073/2074,NEPSE PURCHASE,""
21-JUL-16,7374-00620,JVR,1030201000011,"",Being Cash paid to Nepse(201607183610569-201607183619508)SETTLEMENT ID : 1211002016158,NRS,,,29901747.01,CR,"","","","","",2016158,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
21-JUL-16,7374-00629,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:4942573,NRS,,,7000000,DR,"","","","","",KBL 4942573,"",2073/2074,Cheque Purchase,""
21-JUL-16,7374-00629,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:4942578,NRS,,,3000000,DR,"","","","","",KBL 4942578,"",2073/2074,Cheque Purchase,""
21-JUL-16,7374-00629,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:4942574,NRS,,,5000000,DR,"","","","","",KBL 4942574,"",2073/2074,Cheque Purchase,""
21-JUL-16,7374-00629,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:4942575,NRS,,,5000000,DR,"","","","","",KBL 4942575,"",2073/2074,Cheque Purchase,""
21-JUL-16,7374-00629,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:4942581,NRS,,,8100000,DR,"","","","","",KBL 4942581,"",2073/2074,Cheque Purchase,""
21-JUL-16,7374-00629,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:4942573,NRS,,,7000000,CR,"","","","","",KBL 4942573,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
21-JUL-16,7374-00629,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:4942578,NRS,,,3000000,CR,"","","","","",KBL 4942578,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
21-JUL-16,7374-00629,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:4942574,NRS,,,5000000,CR,"","","","","",KBL 4942574,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
21-JUL-16,7374-00629,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:4942575,NRS,,,5000000,CR,"","","","","",KBL 4942575,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
21-JUL-16,7374-00629,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:4942581,NRS,,,8100000,CR,"","","","","",KBL 4942581,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
21-JUL-16,7374-00630,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 21-07-2016,NRS,,,1900,DR,"","","","","","","",2073/2074,BANK CHARGE,""
21-JUL-16,7374-00630,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 21-07-2016,NRS,,,1900,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
21-JUL-16,7374-00631,JVR,4010000000058,"",outward clearing charge on 21-07-2016,NRS,,,390,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
21-JUL-16,7374-00631,JVR,1030201000011,"",outward clearing charge on 21-07-2016,NRS,,,390,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
28-JUL-16,7374-01433,JVR,204010000001,"",Being Cash paid to Nepse(201607253646243-201607253656368)SETTLEMENT ID : 1211002016164,NRS,,,45913887.44,DR,"","","","","",2016164,"",2073/2074,NEPSE PURCHASE,""
28-JUL-16,7374-01433,JVR,1030201000011,"",Being Cash paid to Nepse(201607253646243-201607253656368)SETTLEMENT ID : 1211002016164,NRS,,,45913887.44,CR,"","","","","",2016164,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
28-JUL-16,7374-01434,JVR,204010000001,"",Being Cash paid to Nepse(201607253646243-201607253656368)SETTLEMENT ID : 1211002016164,NRS,,,18924.85,DR,"","","","","",2016164,"",2073/2074,NEPSE PURCHASE,""
28-JUL-16,7374-01434,JVR,1030201000011,"",Being Cash paid to Nepse(201607253646243-201607253656368)SETTLEMENT ID : 1211002016164,NRS,,,18924.85,CR,"","","","","",2016164,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
26-AUG-16,7374-04688,JVR,4010000000058,"",outward clearing charge on 26-08-2016,NRS,,,670,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
26-AUG-16,7374-04688,JVR,1030201000011,"",outward clearing charge on 26-08-2016,NRS,,,670,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
26-AUG-16,7374-04689,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 26-08-2016,NRS,,,3000,DR,"","","","","","","",2073/2074,BANK CHARGE,""
26-AUG-16,7374-04689,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 26-08-2016,NRS,,,3000,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
04-SEP-16,7374-05447,JVR,204010000001,"",Being Cash paid to Nepse for settlement ID 1211002016192,NRS,,,17762292.98,DR,"","","","","",2016192,"",2073/2074,NEPSE PURCHASE,""
04-SEP-16,7374-05447,JVR,1030201000011,"",Being Cash paid to Nepse for settlement ID 1211002016192,NRS,,,17762292.98,CR,"","","","","",2016192,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
10-AUG-16,7374-03942,JVR,4010000000058,"",outward clearing charge on 10-08-2016,NRS,,,450,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
10-AUG-16,7374-03942,JVR,1030201000011,"",outward clearing charge on 10-08-2016,NRS,,,450,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
26-AUG-16,7374-04692,JVR,401000000016,"",CHQ PURCHASE CHARGE CHQ NO:8360000007,NRS,,,2739.73,DR,"","","","","",8360000007,"",2073/2074,INTEREST EXPENSES,""
26-AUG-16,7374-04692,JVR,401000000016,"",CHQ PURCHASE CHARGE CHQ NO:546000011,NRS,,,5479.46,DR,"","","","","",546000011,"",2073/2074,INTEREST EXPENSES,""
26-AUG-16,7374-04692,JVR,401000000016,"",CHQ PURCHASE CHARGE CHQ NO:176000002,NRS,,,1369.87,DR,"","","","","",176000002,"",2073/2074,INTEREST EXPENSES,""
26-AUG-16,7374-04692,JVR,401000000016,"",CHQ PURCHASE CHARGE CHQ NO:866000013,NRS,,,328.77,DR,"","","","","",328.77,"",2073/2074,INTEREST EXPENSES,""
26-AUG-16,7374-04692,JVR,1030201000011,"",CHQ PURCHASE CHARGE CHQ NO:8360000007,NRS,,,2739.73,CR,"","","","","",8360000007,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
26-AUG-16,7374-04692,JVR,1030201000011,"",CHQ PURCHASE CHARGE CHQ NO:546000011,NRS,,,5479.46,CR,"","","","","",546000011,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
26-AUG-16,7374-04692,JVR,1030201000011,"",CHQ PURCHASE CHARGE CHQ NO:176000002,NRS,,,1369.87,CR,"","","","","",176000002,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
26-AUG-16,7374-04692,JVR,1030201000011,"",CHQ PURCHASE CHARGE CHQ NO:866000013,NRS,,,328.77,CR,"","","","","",328.77,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
28-AUG-16,7374-04694,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 28-08-2016,NRS,,,1100,DR,"","","","","","","",2073/2074,BANK CHARGE,""
28-AUG-16,7374-04694,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 28-08-2016,NRS,,,1100,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
29-AUG-16,7374-04696,JVR,10301-9219,"",Trnsf. to settle due amt.,NRS,,,92190.45,DR,"","","","","","","",2073/2074,KRISHNA BAHADUR RAUT,KR170397
29-AUG-16,7374-04696,JVR,10301-10601,"",Trnsf. to settle due amt.,NRS,,,79525.74,DR,"","","","","","","",2073/2074,PREM BAHADUR BISTA,PB252995
29-AUG-16,7374-04696,JVR,10301-10600,"",Trnsf. to settle due amt.,NRS,,,18076.11,DR,"","","","","","","",2073/2074,MANJU BISTA,MB252997
29-AUG-16,7374-04696,JVR,10301-6900,"",Trnsf. to settle due amt.,NRS,,,92190.45,DR,"","","","","","","",2073/2074,ISHWORI RAUT,""
29-AUG-16,7374-04696,JVR,10301-5797,"",Trnsf. to settle due amt.,NRS,,,300005.99,CR,"","","","","","","",2073/2074,SANTOSH RAUT,santosh
29-AUG-16,7374-04696,JVR,10301-7806,"",Trnsf. to settle due amt.,NRS,,,18023.24,DR,"","","","","","","",2073/2074,BINITA KHADKA,BK084383
*********
10-AUG-16,7374-03962,JVR,204010000001,"",Being Cash paid to Nepse(201608073725978-201608073733968)SETTLEMENT ID : 1211002016174,NRS,,,41226653.72,DR,"","","","","",2016174,"",2073/2074,NEPSE PURCHASE,""
10-AUG-16,7374-03962,JVR,1030201000011,"",Being Cash paid to Nepse(201608073725978-201608073733968)SETTLEMENT ID : 1211002016174,NRS,,,41226653.72,CR,"","","","","",2016174,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
10-AUG-16,7374-03965,JVR,204010000001,"",Being Cash paid to Nepse(201608073725978-201608073733968)SETTLEMENT ID : 1211002016174,NRS,,,21306,DR,"","","","","",2016174,"",2073/2074,NEPSE PURCHASE,""
10-AUG-16,7374-03965,JVR,1030201000011,"",Being Cash paid to Nepse(201608073725978-201608073733968)SETTLEMENT ID : 1211002016174,NRS,,,21306,CR,"","","","","",2016174,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
10-AUG-16,7374-03968,JVR,204010000001,"",Being Cash paid to Nepse(201608023704868-201608023711679)SETTLEMENT ID : 1211002016174,NRS,,,2238225.1,DR,"","","","","",2016174,"",2073/2074,NEPSE PURCHASE,""
10-AUG-16,7374-03968,JVR,1030201000011,"",Being Cash paid to Nepse(201608023704868-201608023711679)SETTLEMENT ID : 1211002016174,NRS,,,2238225.1,CR,"","","","","",2016174,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
10-AUG-16,7374-03972,JVR,204010000001,"",Being Cash paid to Nepse(201608033711766-201608033717862)SETTLEMENT ID : 1211002016174,NRS,,,2250880.72,DR,"","","","","",2016174,"",2073/2074,NEPSE PURCHASE,""
10-AUG-16,7374-03972,JVR,1030201000011,"",Being Cash paid to Nepse(201608033711766-201608033717862)SETTLEMENT ID : 1211002016174,NRS,,,2250880.72,CR,"","","","","",2016174,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
10-AUG-16,7374-03973,JVR,204010000001,"",Being Cash paid to Nepse(201608043718057-201608043725693)SETTLEMENT ID : 1211002016174,NRS,,,542456.915,DR,"","","","","",2016174,"",2073/2074,NEPSE PURCHASE,""
10-AUG-16,7374-03973,JVR,1030201000011,"",Being Cash paid to Nepse(201608043718057-201608043725693)SETTLEMENT ID : 1211002016174,NRS,,,542456.915,CR,"","","","","",2016174,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
10-AUG-16,7374-03975,JVR,4010000000039,"",EXPRESS CHQ  PRESEMENT FEE on 10-08-2016,NRS,,,2300,DR,"","","","","","","",2073/2074,BANK CHARGE,""
10-AUG-16,7374-03975,JVR,1030201000011,"",EXPRESS CHQ  PRESEMENT FEE on 10-08-2016,NRS,,,2300,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
11-AUG-16,7374-03978,JVR,4010000000058,"",outward clearing charge on 11-08-2016,NRS,,,610,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
11-AUG-16,7374-03978,JVR,1030201000011,"",outward clearing charge on 11-08-2016,NRS,,,610,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
11-AUG-16,7374-03979,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 11-08-2016,NRS,,,2900,DR,"","","","","","","",2073/2074,BANK CHARGE,""
11-AUG-16,7374-03979,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 11-08-2016,NRS,,,2900,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
12-AUG-16,7374-03984,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 12-08-2016,NRS,,,2200,DR,"","","","","","","",2073/2074,BANK CHARGE,""
12-AUG-16,7374-03984,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 12-08-2016,NRS,,,2200,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
12-AUG-16,7374-03986,JVR,4010000000058,"",outward clearing charge on 12-08-2016,NRS,,,450,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
12-AUG-16,7374-03986,JVR,1030201000011,"",outward clearing charge on 12-08-2016,NRS,,,450,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
12-AUG-16,7374-03987,JVR,204010000001,"",Being Cash paid to Nepse(201608093738860-201608093739874)SETTLEMENT ID : 1211002016176,NRS,,,10031454.25,DR,"","","","","",2016176,"",2073/2074,NEPSE PURCHASE,""
12-AUG-16,7374-03987,JVR,1030201000011,"",Being Cash paid to Nepse(201608093738860-201608093739874)SETTLEMENT ID : 1211002016176,NRS,,,10031454.25,CR,"","","","","",2016176,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
12-AUG-16,7374-03988,JVR,204010000001,"",Being Cash paid to Nepse(201608043718057-201608043725693)SETTLEMENT ID : 1211002016176,NRS,,,120636.364,DR,"","","","","",2016176,"",2073/2074,NEPSE PURCHASE,""
12-AUG-16,7374-03988,JVR,1030201000011,"",Being Cash paid to Nepse(201608043718057-201608043725693)SETTLEMENT ID : 1211002016176,NRS,,,120636.364,CR,"","","","","",2016176,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
12-AUG-16,7374-03989,JVR,204010000001,"",Being Cash paid to Nepse(201608073725978-201608073733968)SETTLEMENT ID : 1211002016176,NRS,,,605689.3521,DR,"","","","","",2016176,"",2073/2074,NEPSE PURCHASE,""
12-AUG-16,7374-03989,JVR,1030201000011,"",Being Cash paid to Nepse(201608073725978-201608073733968)SETTLEMENT ID : 1211002016176,NRS,,,605689.3521,CR,"","","","","",2016176,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
12-AUG-16,7374-03990,JVR,204010000001,"",Being Cash paid to Nepse(201608083733981-201608083738780)SETTLEMENT ID : 1211002016176,NRS,,,478912.96,DR,"","","","","",2016176,"",2073/2074,NEPSE PURCHASE,""
12-AUG-16,7374-03990,JVR,1030201000011,"",Being Cash paid to Nepse(201608083733981-201608083738780)SETTLEMENT ID : 1211002016176,NRS,,,478912.96,CR,"","","","","",2016176,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
11-AUG-16,7374-03991,JVR,204010000001,"",Being Cash paid to Nepse(201608083733981-201608083738780)SETTLEMENT ID : 1211002016175,NRS,,,20143491.5169,DR,"","","","","",2016175,"",2073/2074,NEPSE PURCHASE,""
11-AUG-16,7374-03991,JVR,1030201000011,"",Being Cash paid to Nepse(201608083733981-201608083738780)SETTLEMENT ID : 1211002016175,NRS,,,20143491.5169,CR,"","","","","",2016175,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
11-AUG-16,7374-03992,JVR,204010000001,"",Being Cash paid to Nepse(201608033711766-201608033717862)SETTLEMENT ID : 1211002016175,NRS,,,3560521.66,DR,"","","","","",2016175,"",2073/2074,NEPSE PURCHASE,""
11-AUG-16,7374-03992,JVR,1030201000011,"",Being Cash paid to Nepse(201608033711766-201608033717862)SETTLEMENT ID : 1211002016175,NRS,,,3560521.66,CR,"","","","","",2016175,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
